0,I HAVE PLACEMENT TEST SCORES AT ANOTHER UNIVERSITY CAN I EQUALIZE THEM AND BE EXEMPTED FROM TAKING THE PLACEMENT TEST AT THE UNIVERSITY,*,*,Yes: by bringing an original transcript from the university and reviewing the relevant registrar (on campus).#Newline        <button>#Newline            <text>Find more here</text>#Newline            <url>https://hu.edu.jo/unitCenter/index.aspx?typ=67&amp;unitid=40000000</url>#Newline        </button>,regesteration2.aiml
0,I HAVE PLACEMENT TEST SCORES AT ANOTHER UNIVERSITY. CAN I EQUALIZE THEM AND BE EXLUDED FROM TAKING THE PLACEMENT TEST AT THE HASHEMITE UNIVERSITY,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,CAN I SKIP THE PLACEMENT TEST WITH SCORES FROM ANOTHER UNIVERSITY,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,CAN I USE MY PLACEMENT TEST SCORES FROM A DIFFERENT UNIVERSITY TO GET EXEMPTED FROM THE PLACEMENT TEST AT THIS UNIVERSITY,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,IS IT POSSIBLE TO TRANSFER MY PLACEMENT TEST RESULTS FROM ANOTHER UNIVERSITY AND AVOID TAKING THE PLACEMENT TEST HERE,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,HOW CAN I HAVE MY PLACEMENT TEST SCORES FROM ANOTHER UNIVERSITY CONSIDERED FOR EXEMPTION HERE,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,WHAT'S THE PROCESS TO EQUALIZE PLACEMENT TEST SCORES FROM ANOTHER UNIVERSITY FOR EXEMPTION HERE,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,HOW TO GET EXEMPTED FROM THE PLACEMENT TEST USING SCORES FROM ANOTHER UNIVERSITY,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,IS IT POSSIBLE TO BE EXCUSED FROM TAKING THE PLACEMENT TEST HERE WITH SCORES FROM ANOTHER UNIVERSITY,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,HOW TO TRANSFER PLACEMENT TEST RESULTS FROM ANOTHER UNIVERSITY FOR EXEMPTION,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,WHAT'S THE PROCEDURE FOR USING PLACEMENT TEST SCORES FROM ANOTHER UNIVERSITY TO GET EXEMPTED,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,HOW TO HAVE MY PLACEMENT TEST SCORES FROM ANOTHER UNIVERSITY REVIEWED FOR EXEMPTION HERE,*,*,<srai>I have placement test scores at another university. Can I equalize them and be exempted from taking the placement test at the university</srai>,regesteration2.aiml
0,IS A NEW STUDENT REQUIRED TO COME TO THE UNIVERSITY TO REGISTER FOR ACADEMIC SCHEDULING,*,*,No: registration is electronic and there is no need to attend the university#Newline        <button>#Newline            <text>find more here</text>#Newline            <url>https://hu.edu.jo/unitCenter/index.aspx?typ=273&amp;unitid=40000000</url>#Newline        </button>,regesteration2.aiml
0,DO THE NEW STUDENT HAVE TO COME TO THE UNIVERSITY TO REGISTER,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,DO I NEED TO VISIT THE UNIVERSITY TO REGISTER FOR ACADEMIC SCHEDULING AS A NEW STUDENT,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS PHYSICAL PRESENCE AT THE UNIVERSITY MANDATORY FOR NEW STUDENTS TO REGISTER FOR ACADEMIC SCHEDULING,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,MUST I BE PRESENT AT THE UNIVERSITY FOR ACADEMIC SCHEDULING REGISTRATION AS A NEW STUDENT,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,CAN I COMPLETE THE ACADEMIC SCHEDULING REGISTRATION WITHOUT VISITING THE UNIVERSITY AS A NEW STUDENT,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS PHYSICAL ATTENDANCE NECESSARY FOR NEW STUDENTS TO REGISTER FOR ACADEMIC SCHEDULING AT THE UNIVERSITY,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS IT COMPULSORY FOR NEW STUDENTS TO BE ON-SITE AT THE UNIVERSITY FOR ACADEMIC SCHEDULING REGISTRATION,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,DO I HAVE TO BE PRESENT IN PERSON AT THE UNIVERSITY TO REGISTER FOR ACADEMIC SCHEDULING AS A NEW STUDENT,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS IT A REQUIREMENT FOR NEW STUDENTS TO ATTEND THE UNIVERSITY FOR ACADEMIC SCHEDULING REGISTRATION,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS IT NECESSARY TO VISIT THE UNIVERSITY FOR ACADEMIC SCHEDULING REGISTRATION AS A NEW STUDENT,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,CAN I COMPLETE THE ACADEMIC SCHEDULING REGISTRATION WITHOUT COMING TO THE UNIVERSITY AS A NEW STUDENT,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,DO I HAVE TO PERSONALLY APPEAR AT THE UNIVERSITY FOR ACADEMIC SCHEDULING REGISTRATION AS A NEW STUDENT,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS IT MANDATORY FOR NEW STUDENTS TO SHOW UP AT THE UNIVERSITY FOR ACADEMIC SCHEDULING REGISTRATION,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS PHYSICAL ATTENDANCE AT THE UNIVERSITY A MUST FOR NEW STUDENTS TO REGISTER FOR ACADEMIC SCHEDULING,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,DO I NEED TO BE PHYSICALLY PRESENT AT THE UNIVERSITY FOR ACADEMIC SCHEDULING REGISTRATION AS A NEW STUDENT,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS IT OBLIGATORY FOR NEW STUDENTS TO COME IN PERSON TO THE UNIVERSITY FOR ACADEMIC SCHEDULING REGISTRATION,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS IT A REQUIREMENT FOR NEW STUDENTS TO ATTEND THE UNIVERSITY IN PERSON FOR ACADEMIC SCHEDULING REGISTRATION,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,MUST I PHYSICALLY GO TO THE UNIVERSITY FOR ACADEMIC SCHEDULING REGISTRATION AS A NEW STUDENT,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS PHYSICAL PRESENCE AT THE UNIVERSITY A CONDITION FOR NEW STUDENTS TO REGISTER FOR ACADEMIC SCHEDULING,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,DO NEW STUDENTS HAVE TO BE PHYSICALLY PRESENT AT THE UNIVERSITY FOR ACADEMIC SCHEDULING REGISTRATION,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,IS IT COMPULSORY FOR NEW STUDENTS TO APPEAR ON CAMPUS FOR ACADEMIC SCHEDULING REGISTRATION AT THE UNIVERSITY,*,*,<srai>Is a new student required to come to the university to register for academic scheduling</srai>,regesteration2.aiml
0,HOW TO SUBMIT A TRANSFER REQUEST TO THE UNIVERSITY,*,*,New students through unified admission (unified admission website). Old students. #Newline        The announcement is made through the university portal once every year#Comma according to the university’s instructions#Comma#Newline        and the transfer takes place at the beginning of each academic year.#Newline        <button>#Newline            <text>find more here</text>#Newline            <url>https://hu.edu.jo/unitCenter/index.aspx?typ=51&amp;unitid=40000000</url>#Newline        </button>#Newline        <button>#Newline            <text>unified admission website</text>#Newline            <url>https://www.mohe.gov.jo/EN/Pages/Unified_Admission_Unit</url>#Newline        </button>,regesteration2.aiml
0,HOW TO TRANSFER TO THE HASHEMITE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,WHAT IS THE PROCESS FOR SUBMITTING A TRANSFER REQUEST TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,CAN YOU GUIDE ME ON TRANSFERRING TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,HOW CAN I REQUEST A TRANSFER TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,HOW DO I INITIATE A TRANSFER REQUEST TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,WHAT ARE THE STEPS TO REQUEST A TRANSFER TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,IS THERE A PROCEDURE FOR TRANSFERRING TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,WHAT IS THE METHOD FOR TRANSFERRING TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,HOW TO APPLY FOR A TRANSFER TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,HOW CAN I TRANSFER TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,IS IT POSSIBLE TO SWITCH TO THE UNIVERSITY FROM ANOTHER INSTITUTION,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,WHAT ARE THE STEPS FOR TRANSFERRING TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,CAN YOU EXPLAIN THE TRANSFER PROCESS TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,HOW DO I APPLY FOR A TRANSFER TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,WHAT IS THE APPLICATION PROCEDURE FOR TRANSFERRING TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,IS THERE A SPECIFIC WAY TO TRANSFER TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,HOW CAN I REQUEST TO TRANSFER TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,ARE THERE ANY REQUIREMENTS FOR TRANSFERRING TO THE UNIVERSITY,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,CAN YOU GUIDE ME ON TRANSFERRING TO THE UNIVERSITY FROM ANOTHER INSTITUTION,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,WHAT IS THE PROCESS FOR TRANSFERRING TO THE UNIVERSITY FROM A DIFFERENT SCHOOL,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,HOW TO TRANSFER TO THE UNIVERSITY FROM ANOTHER COLLEGE,*,*,<srai>How to submit a transfer request to the university</srai>,regesteration2.aiml
0,WHEN IS THE ELECTRONIC APPLICATION FOR ADMISSION TO PARALLEL AND INTERNATIONAL PROGRAMS SUBMITTED BY THE STUDENT CANCELED IF HE IS ACCEPTED,*,*,If it exceeds the period announced in the acceptance announcement.#Newline            <button>#Newline                <text>find more here</text>#Newline                <url>https://hu.edu.jo/unitCenter/index.aspx?typ=51&amp;unitid=40000000</url>#Newline            </button>,regesteration2.aiml
0,WHEN IS THE ELECTRONIC APPLICATION FOR ADMISSION TO PARALLEL AND INTERNATIONAL PROGRAMS IS CANCELED,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,WHAT IS THE TIME FRAME FOR ACCEPTED STUDENTS TO COMPLETE THEIR ELECTRONIC APPLICATIONS FOR PARALLEL AND INTERNATIONAL PROGRAMS,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,CAN A STUDENT EXTEND THE VALIDITY OF THEIR ELECTRONIC APPLICATION FOR PARALLEL AND INTERNATIONAL PROGRAMS,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,WHAT IS THE GRACE PERIOD FOR STUDENTS TO COMPLETE THEIR ELECTRONIC APPLICATIONS FOR PARALLEL AND INTERNATIONAL PROGRAMS AFTER BEING ACCEPTED,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,ARE THERE ANY EXCEPTIONS FOR STUDENTS WHO CAN'T COMPLETE THEIR ELECTRONIC APPLICATIONS FOR PARALLEL AND INTERNATIONAL PROGRAMS IN TIME,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,WHAT SHOULD STUDENTS DO IF THEIR ELECTRONIC APPLICATION FOR PARALLEL AND INTERNATIONAL PROGRAMS IS ABOUT TO EXPIRE,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,IS IT POSSIBLE TO REAPPLY IF THE ELECTRONIC APPLICATION FOR PARALLEL AND INTERNATIONAL PROGRAMS IS CANCELED,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,WHAT HAPPENS IF A STUDENT MISSES THE DEADLINE FOR COMPLETING THEIR ELECTRONIC APPLICATION FOR PARALLEL AND INTERNATIONAL PROGRAMS,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,ARE THERE ANY CONSEQUENCES FOR NOT SUBMITTING THE ELECTRONIC APPLICATION FOR PARALLEL AND INTERNATIONAL PROGRAMS ON TIME,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,HOW IS THE EXPIRATION DATE OF ELECTRONIC APPLICATIONS FOR PARALLEL AND INTERNATIONAL PROGRAMS DETERMINED,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,WHAT ARE THE IMPLICATIONS OF NOT COMPLETING THE ELECTRONIC APPLICATION FOR PARALLEL AND INTERNATIONAL PROGRAMS ON TIME,*,*,<srai>When is the electronic application for admission to parallel and international programs submitted by the student canceled if he is accepted</srai>,regesteration2.aiml
0,HOW ARE COURSES REGISTERED FOR NEW STUDENTS,*,*,The student registers through admission and registration#Comma#Newline             after attemping to the placement test open your portal and look for the schedual#Comma#Newline              in another it is(automatic). #Newline              <button>#Newline                  <text>go to portal</text>#Newline                  <url>https://reg2.hu.edu.jo/Default.aspx</url>#Newline              </button>,regesteration2.aiml
0,WHAT IS THE PROCESS OF COURSE REGISTRATION FOR NEW STUDENTS,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,HOW CAN NEW STUDENTS REGISTER FOR COURSES,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,CAN YOU EXPLAIN THE COURSE REGISTRATION PROCEDURE FOR NEW STUDENTS,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,IS THERE A SPECIFIC WAY FOR NEW STUDENTS TO REGISTER FOR COURSES,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,WHAT ARE THE STEPS TO ENROLL IN COURSES FOR NEW STUDENTS,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,HOW DO NEW STUDENTS SIGN UP FOR COURSES,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,HOW IS COURSE REGISTRATION CARRIED OUT FOR NEW STUDENTS,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,WHAT IS THE REGISTRATION PROCESS FOR COURSES FOR NEW STUDENTS,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,ARE THERE SPECIFIC INSTRUCTIONS FOR NEW STUDENTS REGARDING COURSE REGISTRATION,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,CAN YOU GUIDE NEW STUDENTS ON HOW TO REGISTER FOR COURSES,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,WHAT IS THE PROCEDURE FOR COURSE REGISTRATION FOR NEW STUDENTS,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,HOW DO I ENROLL IN COURSES AS A NEW STUDENT,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,HOW CAN I SIGN UP FOR COURSES WHEN I'M A NEW STUDENT,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,CAN YOU GUIDE ME THROUGH THE COURSE REGISTRATION PROCESS AS A NEW STUDENT,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,WHAT'S THE COURSE REGISTRATION METHOD FOR NEW STUDENTS,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,HOW TO GET STARTED WITH COURSE REGISTRATION AS A NEW STUDENT,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,HOW DO I ACCESS COURSE REGISTRATION AS A NEW STUDENT,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,ARE THERE ANY SPECIFIC STEPS FOR NEW STUDENTS TO REGISTER FOR COURSES,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,HOW DO NEW STUDENTS BEGIN THE COURSE REGISTRATION PROCESS,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,IS THERE A GUIDE FOR NEW STUDENTS ON COURSE REGISTRATION,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,WHAT'S THE PROCEDURE TO ENROLL IN COURSES AS A NEW STUDENT,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,HOW TO INITIATE COURSE REGISTRATION AS A NEW STUDENT,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,WHAT STEPS DO NEW STUDENTS NEED TO FOLLOW FOR COURSE REGISTRATION,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,HOW CAN I ACCESS COURSE REGISTRATION FOR NEW STUDENTS,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,WHAT'S THE PROCESS FOR COURSE REGISTRATION FOR NEW STUDENTS LIKE,*,*,<srai>How are courses registered for new students</srai>,regesteration2.aiml
0,WHAT IS THE DIFFERENCE BETWEEN THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE?WHAT IS THE DIFFERENCE BETWEEN THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE,*,*,The country of the certificate#Comma the country from which this certificate is issued#Comma and the nationality of the certificate according to the study classification at the Ministry of Education.#Newline     <button>#Newline                <text>find more here</text>#Newline                <url>https://hu.edu.jo/unitCenter/index.aspx?typ=51&amp;unitid=40000000</url>#Newline            </button>,regesteration2.aiml
0,EXPLAIN THE DISTINCTION BETWEEN THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,CAN YOU CLARIFY THE DISPARITY BETWEEN THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,HOW DO THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE DIFFER,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,IS THERE A CONTRAST BETWEEN THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,WHAT IS THE DISTINCTION BETWEEN THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE IN ACADEMIC TERMS,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,HOW ARE THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE DEFINED,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,CAN YOU DIFFERENTIATE BETWEEN THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,WHAT'S THE DISPARITY BETWEEN THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,HOW ARE THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE RELATED,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,HOW CAN A STUDENT SUBMIT AN APPLICATION FOR ADMISSION FROM OUTSIDE JORDAN,*,*,On the university’s website - admission and registration - apply for admission to the university.#Newline            <button>#Newline                <text>apply for admission to the university</text>#Newline                <url>https://apl.hu.edu.jo/</url>#Newline            </button>,regesteration2.aiml
0,EXPLAIN THE DISPARITY BETWEEN THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,CAN YOU CLARIFY THE DISTINCTION BETWEEN THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,WHAT SEPARATES THE COUNTRY OF THE CERTIFICATE FROM THE NATIONALITY OF THE CERTIFICATE,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
0,HOW DO THE COUNTRY OF THE CERTIFICATE AND THE NATIONALITY OF THE CERTIFICATE DIFFER ACADEMICALLY,*,*,<srai>What is the difference between the country of the certificate and the nationality of the certificate</srai>,regesteration2.aiml
